id,name,country,lat,long,usedstart,usedend
7597,Long Beach,USA,33.7664,-118.2108,44111,218
7598,Oakland,USA,37.8,-122.2833,44224,1610
7603,Port Louis,MUS,-20.15,57.4833,44281,680
7604,Pointe des Galets,REU,-20.9167,55.2833,44289,22189
7606,Tauranga,NZL,-37.65,176.1667,44292,247
7607,Noumea,NCL,-22.2833,166.4333,44369,13203
7614,Teluk Adang,IDN,,,44391,3184
7643,Benicia,USA,38.0489,-122.143,44410,4091
7647,Espevik,NOR,59.3333,5.6833,44415,5438
7651,Kavkaz,RUS,45.3386,36.6731,44420,3092
7652,Bing Bong,AUS,-15.6167,136.35,44424,16623
7654,Delaware Bay,USA,,,44430,20
7660,Okke,KOR,37.6214,129.0547,44441,4935
7670,Prachuap,THA,11.1833,99.6,no,24102
7671,Neka,IRN,36.6,53.3167,44446,10905
7683,Zarubino,RUS,42.6475,131.0767,44447,38018
7685,Olen(NOR),NOR,59.6,5.8333,no,15040
7687,Tolsan Is.,KOR,,,44449,no
7698,Samho,KOR,34.8667,126.4667,44450,no
7701,Newport News,USA,36.9667,-76.4167,44452,204
7702,Zhapu,CHN,30.5833,121.0833,44500,1963
7703,Shuidong,CHN,21.4833,111.0667,44513,5137
7704,Zhangzhou,CHN,24.4117,118.0506,44519,557
7705,Tangshan,CHN,39.2167,119.0167,44574,1965
7706,Changshu,CHN,31.7619,120.9589,44685,1815
7707,Yangpu,CHN,19.7,109.3333,44741,20527
7726,Miiduranna,EST,59.5,24.8167,no,23363
7762,Longoni,MYT,-12.7167,45.15,44755,5763
7770,Sitra,BHR,26.1542,50.6317,44771,1186
7787,Pagbilao,PHL,13.85,121.75,44782,9829
7829,Philipsburg,SXM,18.0333,-63.05,44783,6560
7830,Limetree Bay,VIR,17.6983,-64.7561,44800,19317
7834,Puerto Ventanas,CHL,-32.75,-71.5,44804,19810
7854,Kalbut,IDN,-7.6167,113.9833,44813,558
7863,Kamarajar,IND,13.2333,80.3333,44821,837
7864,Ouistreham,FRA,49.2833,-0.25,44834,13212
7866,Fuqing,CHN,25.7167,119.35,44835,7610
7870,Taean,KOR,36.9078,126.2366,44850,6955
7872,Mawan,CHN,22.4833,113.8667,44870,559
7892,Huizhou,CHN,22.7,114.5667,44901,30811
7895,Mai-Liao,TWN,23.7852,120.1803,44902,1513
7903,Xinhui,CHN,22.4583,113.0341,44936,22651
7909,Ust-Luga,RUS,59.6667,28.3,44939,748
7915,Haydarpasa,TUR,41.0025,29.0153,44962,10325
7916,Enstedvaerkets Havn,DNK,55.0186,9.4411,44963,11751
7927,Butzfleth,DEU,53.65,9.5167,44965,3369
7934,Schiedam,NLD,51.9,4.4,44971,30070
7936,Caleta Patache,CHL,-20.8072,-70.1941,44972,108
7973,Baton Rouge,USA,30.4667,-91.1833,45007,24346
7974,Camden(NJ USA),USA,39.9333,-75.1333,45009,358
7975,Wilmington(DE USA),USA,39.75,-75.5,45046,272
7976,Richmond(VA USA),USA,37.5333,-77.4333,45078,44497
7977,Sacramento,USA,38.5494,-121.5533,45079,1722
7979,Stockton,USA,37.95,-121.3167,45089,1611
7980,Redwood City,USA,37.5,-122.2167,45105,1612
7981,Sabine,USA,29.7167,-93.8667,45114,11229
7984,Phu My,VNM,10.5833,107.0167,45122,1613
8005,Bohol Is.,PHL,,,45165,19391
8025,Lihir Is.,PNG,-3.125,152.6416,45166,29510
8026,Skulte,LVA,57.3181,24.4128,45169,11753
8029,Tilbury,GBR,51.4644,0.3461,45170,749
8032,Lima(ARG),ARG,-33.9767,-59.1872,45206,1743
8037,Magdalla Anch.,IND,,,45220,4228
8047,Lesport,BGR,43.1667,27.8167,45235,27470
8048,Tanjung Pelepas,MYS,1.3572,103.548,45244,560
8065,Raudeberg,NOR,61.9833,5.1,45353,3372
8072,Jamnagar Terminal,IND,22.5806,69.7972,45355,2626
8077,Lugait,PHL,8.3333,124.25,45357,7619
8079,Portsmouth(VA USA),USA,36.8333,-76.2833,45362,1073
8081,Chesapeake,USA,36.7833,-76.3,45392,1530
8083,Pittsburg(CA USA),USA,38.0167,-121.8667,45416,14661
8086,Sebuku Is.,IDN,,,45422,7620
8087,Kwinana,AUS,-32.2239,115.765,45426,1433
8092,Santa Cruz de Tenerife,CNI,28.4833,-16.2333,45487,109
8100,Dong Thap,VNM,10.35,107.05,45602,25730
8102,Crockett,USA,38.0667,-122.2333,45603,1338
8106,Higashi-Harima,JPN,34.7158,134.8625,45611,4936
8107,Antioch,USA,38.0167,-121.8167,45624,10752
8113,Quang Ninh,VNM,17.4,106.6333,45630,7624
8114,Xintang,CHN,23.1167,113.5833,45634,17375
8115,Dongguan,CHN,23.05,113.7167,45636,1515
8117,Chaozhou,CHN,23.6167,117.1,45650,17376
8140,Yangjiang,CHN,21.85,111.9333,45656,22658
8141,River Berau,IDN,,,45660,3882
8142,Huludao,CHN,40.7167,120.9833,45664,20530
8147,Horta,AZO,38.5295,-28.6286,45673,36622
8152,Ponta Delgada(AZO),AZO,37.7333,-25.6667,45674,13017
8154,Mindelo,CPV,16.8919,-24.9925,45682,6285
8156,Santa Cruz de la Palma,CNI,28.6786,-17.7728,45687,45593
8161,Basseterre,KNA,17.3,-62.7167,45689,1902
8162,Westport(WA USA),USA,46.8833,-124.1,45690,7627
8171,Bruce Mines,CAN,46.2667,-83.7167,45691,2012
8176,Ussuriyskiy Bay,RUS,,,45706,6378
8179,Qinglan,CHN,19.5833,110.8833,45707,11062
8196,Las Calderas,DOM,18.2167,-70.5,45708,3721
8214,Otake,JPN,34.2,132.2,45709,6822
8218,Calbuco,CHL,-41.75,-73.15,45715,17041
8219,Qianwan,CHN,35.9833,120.1833,45716,562
8220,Taicang,CHN,31.45,121.0833,45788,219
8225,Tanggu,CHN,39,117.65,45900,14974
8229,Burnside,USA,30.1333,-90.9167,45903,399
8231,Dharamtar,IND,18.7,73.0167,45912,20628
8232,Hitachinaka,JPN,36.4167,140.4167,45920,3471
8242,Siam Seaport,THA,13.1483,100.9086,45935,1967
8244,South Killingholme,GBR,53.6411,-0.2036,45948,205
8246,Avaldsnes,NOR,59.35,5.2667,no,11304
8258,Balamban,PHL,10.5,123.7167,45961,no
8267,Meizhou,CHN,25.1833,119,45969,22663
8288,Constantza Roads,ROM,44.1323,28.7919,45971,2321
8300,Podyapolskoye,RUS,42.9333,132.3167,45983,6379
8302,Qinzhou,CHN,21.7341,108.5997,45984,978
8308,Penglai,CHN,37.8167,120.7167,46023,8012
8311,Changzhou,CHN,31.9667,119.9833,46038,1968
8322,Rafnes,NOR,59.1,9.6,46043,3992
8323,Manistee,USA,44.25,-86.3333,46046,2219
8332,Halsvik,NOR,60.8458,5.0709,46056,6600
8333,Bowmanville,CAN,43.888,-78.6753,46057,2013
8352,Oktyabrsk,UKR,46.8333,31.95,46067,2322
8363,Taizhou,CHN,32.4167,119.4167,46074,1189
8406,Rainier,USA,46.0833,-122.9333,46099,1723
8412,Los Vilos,CHL,-31.9167,-71.5,46104,220
8415,Ochakov,UKR,46.6,31.55,46127,16534
8433,Tanjung Benete,IDN,-8.8833,116.7333,46129,7633
8435,Pecem,BRA,-3.55,-38.8167,46131,3562
8438,Onslow,AUS,-21.638,115.1086,46181,3883
8444,Kolaka,IDN,-4.05,121.5833,46188,39418
8465,Rongcheng,CHN,37.15,122.4,46189,no
8472,Punta Lobitos,PER,-10.1,-78.1833,46190,18517
8482,Bani,PHL,15.55,119.9333,no,39419
8501,Big Creek,BLZ,16.5,-88.4,46201,2296
8514,Kendawangan,IDN,-2.4667,110.1833,46205,28347
8517,Shanhaiguan,CHN,39.9864,119.8292,46206,6081
8522,Bang Pakong,THA,13.5167,100.9833,46241,12880
8526,Blacktoft Anch.,GBR,53.7061,-0.7264,46243,5415
8527,Hoping,TWN,24.3,121.75,46244,1969
8535,Miyanoura,JPN,30.4333,130.5833,46275,8332
8536,Cayirova,TUR,40.8033,29.3475,46281,41286
8539,Sokhna,EGY,29.6477,32.3497,46282,940
8544,Buli,IDN,0.8667,128.2833,46290,43913
8551,Picton(CAN),CAN,44,-77.1333,46291,2462
8560,Charlevoix,USA,45.3167,-85.2167,46303,20140
8561,Port Inland,USA,45.9667,-85.8667,46306,2014
8562,Stoneport,USA,45.2947,-83.425,46321,2015
8563,Calcite,USA,45.4122,-83.7891,46337,2221
8564,Cedarville,USA,45.9833,-84.35,46359,2016
8566,Port Dolomite,USA,45.9667,-84.2667,46370,14774
8568,Essexville,USA,43.6,-83.8333,46373,4061
8569,Marine City,USA,42.7167,-82.4833,46382,19243
8570,St. Clair,USA,42.8167,-82.4667,46389,4062
8571,Meldrum Bay,CAN,45.9167,-83.1,46399,2017
8589,Punta Europa Terminal,GNQ,3.7833,8.7167,46435,360
8590,Courtright,CAN,42.8,-82.45,46436,2223
8591,Sombra,CAN,42.7,-82.4667,46448,5909
8592,Brevort,USA,46,-85.0333,46461,4064
8593,Kingsville,CAN,42.0167,-82.7167,46465,4065
8594,Marblehead,USA,41.5333,-82.7167,46480,3643
8606,Puerto Carreno,COL,6.1667,-67.4833,46487,48762
8612,Majishan,CHN,30.6767,122.4153,46488,4939
8624,Asaluyeh Terminal,IRN,27.5167,52.5333,46506,1190
8632,Caleta Coloso,CHL,-23.7581,-70.4642,46516,2627
8637,Humen,CHN,22.8,113.6667,46524,1970
8639,Laizhou,CHN,37.3908,119.9553,46541,7641
8640,Nansha,CHN,22.7714,113.6081,46551,563
8641,Songxia,CHN,25.6833,119.5833,46609,7643
8642,Xiuyu,CHN,25.2236,118.9894,46616,110
8653,Badoc,PHL,17.9167,120.4667,46636,9842
8655,Andres,DOM,18.4422,-69.6317,46639,11231
8656,Marcus Hook,USA,39.8167,-75.4167,46641,4700
8657,Eddystone,USA,39.8333,-75.3333,46659,21
8658,Fairless Hills,USA,40.1667,-74.8833,46676,3241
8659,Gloucester(NJ USA),USA,39.8833,-75.1333,46708,3563
8661,Paulsboro,USA,39.8333,-75.25,46719,45072
8663,Reedy Point,USA,39.5667,-75.5667,46720,5639
8664,Delaware City,USA,39.5667,-75.5833,46721,44439
8669,Burlington(NJ USA),USA,40.0833,-74.85,46722,6562
8676,Yenikoy,TUR,39.9341,26.1642,46727,10328
8680,Thilawa,MMR,16.6667,96.25,no,10526
8681,Claymont,USA,39.8,-75.4333,46737,4702
8687,Tullytown,USA,40.1333,-74.8167,46746,4703
8690,Sugozu,TUR,36.8377,35.89,46751,4704
8691,Aulds Cove,CAN,45.6494,-61.4389,46752,232
8694,Thessalon,CAN,46.25,-83.55,46762,2018
8696,Bath(CAN),CAN,44.1841,-76.7709,46771,14777
8698,Silver Bay,USA,47.2833,-91.2667,46778,4067
8709,Ama Anch.,USA,29.95,-90.2833,46796,400
8710,Arabi,USA,29.95,-90,46845,2496
8711,Darrow,USA,30.1195,-90.9861,46854,401
8712,Destrehan,USA,29.9402,-90.343,46884,402
8713,Garyville,USA,30.05,-90.6167,46914,403
8714,Gramercy,USA,30.05,-90.6833,46921,404
8715,Myrtle Grove,USA,29.6333,-89.95,46934,405
8716,Ostrica,USA,29.3667,-89.5167,46947,28801
8717,Paulina,USA,30.0167,-90.7,46948,14855
8718,Pilottown,USA,29.1833,-89.25,46953,22076
8719,Port Sulphur,USA,29.4667,-89.6833,46954,4708
8720,Reserve,USA,30.05,-90.55,46955,406
8721,St. James,USA,29.9817,-90.832,46991,407
8722,Waggaman,USA,29.9,-90.2,47016,408
8726,Magnolia,USA,29.5667,-89.7833,47027,4711
8729,San Pedro(CA USA),USA,33.7167,-118.25,47040,19953
8737,Sogne,NOR,58.0833,7.7833,47043,25962
8741,Boothville,USA,29.2864,-89.3628,47044,1905
8743,Muara Pantai,IDN,1.9833,117.8667,47069,49050
8747,Violet,USA,29.8833,-89.9,47070,21540
8754,Sechelt,CAN,49.4667,-123.75,47073,17661
8757,Shannon Estuary,IRL,,,47074,848
8761,Boryoung,KOR,35.3333,126.4667,47108,1972
8771,Vancouver Anch.(CAN),CAN,49.3039,-123.0911,47127,221
8772,Two Harbors,USA,47.0167,-91.6667,47146,2019
8773,Mooretown,CAN,42.85,-82.4667,47160,46459
8801,Harbor Beach,USA,43.8333,-82.65,47161,2020
8805,Kitakyushu,JPN,33.8667,130.8167,47190,2192
8806,Stade,DEU,53.6339,9.5133,47256,40695
8816,Mantua Anch.,USA,39.85,-75.2333,47262,11759
8817,Kaighns Point Anch.,USA,39.95,-75.1167,47269,5642
8819,Hendaye,FRA,43.3667,-1.7667,47272,5417
8832,EA Field,NGA,4.7833,5.2833,47273,no
8836,Al Rayyan Terminal,QAT,26.65,51.55,47274,26624
8839,Sendai-Shiogama,JPN,38.2866,141.0267,47275,1616
8842,Huanghua,CHN,38.3667,117.3333,47303,1617
8845,La Place,USA,30.0533,-90.4814,47376,143
8850,Tanjung Langsat,MYS,1.4667,104.0167,47401,16626
8857,Caucedo,DOM,18.4242,-69.6311,47404,1906
8868,Fazendinha,BRA,0.0667,-51.1167,47458,1907
8909,Punta Venado,MEX,20.55,-87.1333,47485,2247
8914,Fushiki-Toyama,JPN,36.7667,137.0833,47492,564
8924,Reihoku,JPN,32.5,130.0333,47534,2193
8928,Chongming,CHN,31.622,121.3908,47539,7650
8956,Sohar,OMN,24.5,56.6333,47585,941
8981,Drummond Is.,USA,46.02,-83.7311,47628,5014
8991,Ngqura,ZAF,-33.7833,25.6833,47639,5017
8997,Panama City(PAN),PAN,8.9833,-79.5333,47647,39794
9205,Poro(NCL),NCL,-21.3031,165.7089,47648,29513
9217,Little Current,CAN,45.9667,-81.9167,47649,11154
9231,Cat Lai,VNM,10.75,106.7667,47653,7652
9247,Ningde,CHN,26.65,119.5167,47655,17129
9259,Sillamae,EST,59.4,27.7833,47657,38398
9260,Raoping,CHN,23.65,117.0167,47658,46271
9265,Colon(PAN),PAN,9.3583,-79.9036,47659,1908
9268,Sur,OMN,22.65,59.4333,47672,942
9272,Igsas,TUR,40.7581,29.755,47680,17606
9279,Icdas,TUR,40.45,27.1333,47682,4717
9288,Mellitah,LBY,32.8833,12.25,47690,4718
9310,Xiaohudao,CHN,22.8333,113.5833,47692,49186
9317,Zilwaukee,USA,43.4667,-83.9167,47693,11155
9413,Port Neches,USA,29.9922,-93.9211,47701,9960
9415,Port Wentworth,USA,32.1,-81.15,47704,9961
9438,Tarjun,IDN,-3.2667,116.0833,47705,7653
9448,Luojing,CHN,31.45,121.3,47707,7654
9450,Dhamra,IND,20.7833,86.9,47711,7655
9468,Taipei,TWN,25.1497,121.3969,47712,3884
9472,Caofeidian,CHN,38.9223,118.5058,47754,1974
9473,Qinhuangdao Anch.,CHN,39.7673,119.7681,47848,1975
9487,Canical,PMD,32.7377,-16.7369,47877,1076
9502,Bojonegara,IDN,-5.9678,106.0964,47882,49840
9503,Caojing,CHN,30.7667,121.4,47883,8027
9521,Avedore,DNK,55.6,12.4833,47885,29256
9530,Ceyhan Botas,TUR,36.8725,35.9466,47886,4719
9545,Bab el Mandeb Strait,YEM,,,47888,111
9546,Vat Cach,VNM,20.8833,106.6333,47960,9241
9549,Messina Strait,ITA,38.2458,15.6325,47964,566
9576,Yucatan Channel,MEX,,,48049,1909
9581,Navegantes,BRA,-26.8994,-48.6553,48095,3567
9586,Nanhai,CHN,23.1,113.1833,48113,20953
9596,Linhai,CHN,28.85,121.1167,48114,no
9597,Huangdao,CHN,36.0273,120.2161,48118,2972
9598,Tubarao Anch.,BRA,-20.3739,-40.0966,48148,607
9599,Ponta da Madeira Inner Anch.,BRA,-2.3798,-44.2792,48162,2899
9600,Port Hedland Anch.,AUS,-20.167,118.5531,48172,838
9623,Penghu Is.,TWN,,,48187,8031
9656,Kerchenskiy Strait,UKR,,,48191,2323
9660,Novorossiysk CPC,RUS,44.6303,37.638,48214,39209
9692,Yangshan,CHN,30.6292,122.0611,48216,567
9703,Tangier-Mediterranee,MAR,35.8908,-5.4914,48266,879
9704,La Grange,USA,39.9333,-90.5333,48324,4725
9705,Ursfjord,NOR,,,48331,11760
9712,Gangavaram,IND,17.6167,83.2333,48332,7664
9719,Evyap,TUR,40.7778,29.7128,48339,10335
9730,Da Chan Bay,CHN,22.55,113.8667,48351,568
9731,Vuosaari,FIN,60.2167,25.1833,48362,40696
9741,Wafangdian,CHN,39.6167,122,48363,no
9756,Jiangdu,CHN,32.4,119.6,48365,no
9765,Islas del Rosario,COL,10.9667,-74.2667,48367,11761
9793,Grandview,USA,35.9167,-86.9833,48368,4726
9826,Shuwaikh,KWT,29.35,47.9167,48378,1194
9855,Al Jazeera,ARE,25.7167,55.8,48407,10531
9870,Chisepo,KOR,34.8256,128.7097,48408,43552
9874,Jorong,IDN,-3.9667,114.9333,48409,34363
9889,Bade,IDN,-7.15,139.5667,48410,16041
9892,Ciwandan,IDN,-6.0333,105.95,48412,26150
9921,Lushun,CHN,38.8,121.2667,48413,8034
9972,North Pulau Laut Terminal,IDN,-3.2064,116.2866,48415,1976
9983,Gladstone(USA),USA,45.8333,-87.0167,48438,11156
9988,Prony,NCL,-22.3522,166.8927,48440,29359
9992,Nederland Terminal,USA,30.005,-93.9814,48445,8133
10000,Pilar,PRY,-26.85,-58.3,48447,18760
10003,Yukon Harbour,USA,47.5333,-122.55,48450,9527
10004,Dangjin,KOR,36.9667,126.7833,48452,839
10020,Kozmino,RUS,42.7333,133.0667,48471,5145
10028,Karaikal,IND,10.8333,79.8333,48475,945
10030,Luanda Anch.,AGO,-8.7298,13.2894,48499,361
10050,Jaigarh,IND,17.3,73.2,48516,8212
10076,Rekefjord,NOR,58.3383,6.2542,48518,6033
10085,Senboku,JPN,34.5427,135.4214,48523,23472
10087,Tin Can Is.,NGA,6.435,3.3328,48527,112
10100,Taboguilla Is. Anch.,PAN,8.832,-79.5231,48565,724
10142,Port Walcott Anch.,AUS,-20.5386,117.3556,48664,3191
10143,Abbot Point Anch.,AUS,-19.7975,148.0614,48666,840
10144,Newcastle(AUS) Anch.,AUS,-33.1905,151.6994,48669,1520
10145,Port Kembla Anch.,AUS,-34.395,151.0147,48674,3193
10151,Samarinda Anch.,IDN,-0.2897,117.6592,48681,1977
10152,Bontang Anch.,IDN,0.0544,117.6891,48734,570
10153,Puerto Zuniga Anch.,COL,11.1333,-74.2833,48738,2658
10154,Kandla Anch.,IND,22.7764,70.0686,48764,571
10160,Sepetiba Anch.,BRA,-23.1911,-43.9567,48813,4729
10162,Mugardos Terminal,ESP,43.4633,-8.2366,48820,21509
10169,Bonnet Carre Anch.,USA,29.2164,-89.2875,48821,24366
10170,12 Mile Anch.,USA,29.1786,-89.2611,48827,144
10171,9 Mile Anch.,USA,29.9,-89.9106,48849,1910
10172,New Orleans General Anch.,USA,29.9433,-90.0092,48869,3005
10173,Point Celeste Anch.,USA,29.5875,-89.822,48896,1791
10176,Satui Anch.,IDN,-3.9611,115.655,48904,572
10178,Itapoa,BRA,-26.1667,-48.6,48946,6677
10184,Al Basra Anch.,IRQ,29.4619,48.9433,48957,1196
10185,North Pulau Laut Terminal Anch,IDN,-3.2836,116.4058,48961,2631
10186,Taboneo Anch.,IDN,-3.6902,114.4206,48968,983
10187,Muara Pantai Anch.,IDN,1.9189,118.1441,49026,1980
10188,Lanshan Anch.,CHN,35.0186,119.6022,49058,573
10189,Lianyungang Anch.,CHN,34.8472,119.7,49084,574
10191,Damietta Anch.,EGY,31.5941,31.7441,49113,2793
10195,Rio de Janeiro Anch.,BRA,-22.8333,-43.1333,49120,3573
10197,Puerto Jose Terminal,VEN,10.1667,-64.7833,49126,9645
10198,Barbours Cut,USA,29.6833,-95,49128,4735
10200,Deepwater,USA,29.7333,-95.15,49141,15709
10203,Dampier Anch.,AUS,-20.3833,116.65,49150,2976
10208,Brisbane Anch.,AUS,-26.6833,153.2167,49156,6828
10223,Kouaoua,NCL,-21.3941,165.83,49165,16680
10224,Hay Point Anch.,AUS,-21.1889,149.4178,49166,842
10225,Gladstone Anch.,AUS,-23.8186,151.5017,49176,249
10226,Ravenna Anch.,ITA,44.5086,12.4511,49190,4736
10228,Melbourne Anch.,AUS,-37.9706,144.87,49195,7687
10233,Casablanca Anch.,MAR,33.6767,-7.5739,49202,1078
10234,Durban Anch.,ZAF,-29.7161,31.1891,49212,363
10235,Richards Bay Anch.,ZAF,-28.9103,32.1198,49238,632
10236,Beira Anch.,MOZ,-19.9234,35.0944,49245,5766
10237,Tuapse Anch.,RUS,44.0414,39.09,49248,32726
10238,Novorossiysk Anch.,RUS,44.5875,37.9206,49255,2324
10239,Poti Anch.,GEO,42.1736,41.6081,49258,15063
10240,Odessa Anch.,UKR,46.4461,30.8767,49260,2671
10241,Yuzhnyy Anch.,UKR,46.5709,31.0852,49265,8358
10242,Gemlik Anch.,TUR,40.4416,29.1103,49272,10340
10243,Mersin Anch.,TUR,36.7433,34.6608,49274,2794
10244,Iskenderun Anch.,TUR,36.6133,36.1261,49278,2795
10245,Haifa Anch.,ISR,32.8756,35.0119,49283,3949
10246,Alexandria(EGY) Anch.,EGY,31.217,29.7408,49286,2796
10247,Bejaia Anch.,DZA,36.7259,5.1572,49299,880
10248,Algiers Anch.,DZA,36.7831,3.1156,49305,881
10249,Castellon Anch.,ESP,39.9483,0.0781,49307,4745
10250,Tarragona Anch.,ESP,41.0795,1.2673,49309,4746
10251,Nouakchott Anch.,MRT,17.9633,-16.1514,49315,684
10252,Dakar Anch.,SEN,14.6902,-17.3889,49320,4748
10253,Abidjan Anch.,CIV,5.2175,-4.0436,49325,364
10254,Tema Anch.,GHA,5.572,0.0414,49329,365
10255,Lome Anch.,TGO,6.0497,1.2745,49339,366
10256,Cotonou Anch.,BEN,6.2941,2.4908,49355,4751
10257,Apapa-Lagos Anch.,NGA,6.3192,3.4025,49359,367
10258,Pointe Noire(COG) Anch.,COG,-4.7458,11.7841,49368,16871
10259,Walvis Bay Anch.,NAM,-22.8728,14.4872,49369,368
10260,Cape Town Anch.,ZAF,-33.8544,18.438,49374,685
10261,Maputo Anch.,MOZ,-25.955,32.8117,49381,5767
10262,Sohar Anch.,OMN,24.6025,56.6489,49384,1198
10263,Geraldton Anch.,AUS,-28.6897,114.5383,49390,2633
10264,Fremantle Anch.,AUS,-32.0358,115.6955,49396,1436
10266,Adelaide Anch.,AUS,-34.8339,138.3153,49403,1437
10268,Bahia Blanca Anch.,ARG,-39.3439,-61.5036,49405,113
10269,Paranagua Anch.,BRA,-25.6902,-48.1947,49410,1079
10270,Salvador Anch.,BRA,-12.9564,-38.5444,49415,1080
10272,Maceio Anch.,BRA,-9.7209,-35.7422,49424,1081
10273,Gulf of Paria Anch.,TTO,10.3486,-61.5466,49425,233
10274,Chaguaramas Anch.,TTO,10.6439,-61.6405,49443,1911
10275,Puerto Cabello Anch.,VEN,10.5306,-68.0164,49448,1912
10276,Aruba Anch.,ABW,12.4156,-70.1358,49458,1756
10278,Illichivsk Anch.,UKR,46.2569,30.7352,49464,3097
10279,Qingdao Inner Anch.,CHN,36.0939,120.2508,49467,1619
10280,Qingdao Outer Anch.,CHN,35.9575,120.4133,49488,577
10282,Kutubdia Anch.,BGD,21.8698,91.7975,49496,984
10283,Gothenburg Anch.,SWE,57.5753,11.6964,49499,1294
10286,Jurong Island,SGP,1.2689,103.698,49509,7707
10288,Arzew Anch.,DZA,35.8608,-0.215,49510,4808
10293,Alang Anch.,IND,21.1891,72.1464,49512,7708
10295,Mundra Anch.,IND,22.6556,69.7017,49515,578
10296,Esperance Anch.,AUS,-33.8877,121.9455,49527,579
10299,Batumi Anch.,GEO,41.6792,41.6597,49529,17620
10301,Taman,RUS,45.1295,36.6864,49533,15065
10306,Nakety,NCL,-21.5228,166.0784,49534,7110
10307,Moneo,NCL,-21.1466,165.5572,49536,9868
10308,Nepoui,NCL,-21.3278,164.9952,49538,16502
10312,Vavouto,NCL,-21.0011,164.6686,49539,29364
10314,Karembe,NCL,-20.6333,164.3167,49540,11085
10317,Bunbury Anch.,AUS,-33.2556,115.5784,49541,1200
10319,Jinzhou Anch.,CHN,40.7033,121.1261,49544,8052
10320,Tangshan Anch.,CHN,39.098,119.1619,49546,580
10321,Ras Al Khair,SAU,27.535,49.2019,49569,1201
10324,Bandar Abbas Anch.,IRN,27.0608,56.1717,49575,1202
10325,Gaolan,CHN,21.9728,113.2139,49599,7714
10326,Kanda Anch.,JPN,33.8058,131.0761,49614,725
10327,Krishnapatnam Anch.,IND,14.195,80.288,49615,7715
10328,Riga Anch.,LVA,57.1117,23.8756,49618,8474
10329,Klaipeda Anch.,LTU,55.7402,20.8578,49621,4756
10331,Jubail Anch.,SAU,27.1883,49.77,49624,1203
10335,Vladivostok Anch.,RUS,43.0394,131.9756,49631,2386
10338,La Goulette Anch.,TUN,36.8056,10.4231,49637,10350
10341,Safi Anch.,MAR,32.2883,-9.3072,49640,4757
10343,Benghazi Anch.,LBY,32.1372,19.9717,49643,4758
10345,Ponta da Madeira Outer Anch.,BRA,-2.1709,-44.1553,49647,4759
10347,Istanbul Anch.,TUR,40.9633,28.8933,49653,2797
10349,Xingang Anch.,CHN,38.8811,118.1416,49674,1984
10350,Caofeidian Anch.,CHN,38.8767,118.64,49696,1985
10351,Huanghua Anch.,CHN,38.4416,118.2836,49702,1986
10352,Semarang Anch.,IDN,-6.8855,110.4144,49707,581
10353,Conakry Anch.,GIN,9.4072,-13.7131,49709,369
10354,Kaohsiung Anch.,TWN,22.51,120.2561,49711,1727
10355,Rizhao Anch.,CHN,35.3309,119.6644,49728,114
10356,Busan Anch.,KOR,35.0383,129.0539,49743,843
10357,Mina Saqr Anch.,ARE,26.0131,56.0014,49792,1445
10358,Nika Tera,UKR,46.85,31.9833,49796,17623
10359,Ulsan Anch.,KOR,35.4352,129.4444,49800,5153
10360,Fangcheng Anch.,CHN,21.4164,108.3925,49805,115
10361,Mumbai Anch.,IND,19.093,72.5517,49809,7724
10362,Jawaharlal Nehru Anch.,IND,18.7503,72.5706,49815,582
10363,Mesaieed Anch.,QAT,24.9267,51.6261,49818,1205
10364,Jakarta Anch.,IDN,-6.0422,106.8852,49824,1438
10365,Jebel Ali Anch.,ARE,25.1328,54.8986,49842,583
10366,Port Klang Anch.,MYS,2.77,101.2927,49858,116
10367,Mariupol Anch.,UKR,46.9506,37.4975,49883,12488
10368,Tauranga Anch.,NZL,-37.6234,176.2553,49887,6658
10369,Dammam Anch.,SAU,26.6295,50.3314,49889,1208
10370,La Plata Anch.,ARG,-34.745,-57.8311,49892,1745
10371,Seven Islands Anch.,CAN,50.1964,-66.4703,49953,4070
10372,St. Petersburg Anch.,RUS,60.0603,29.4,49957,3374
10373,Callao Anch.,PER,-12.0178,-77.1872,49958,1729
10374,Immingham Anch.,GBR,53.6803,0.4259,49959,206
10376,Port Cartier Anch.,CAN,50.0081,-66.7675,49966,2466
10378,N'go Bay,NCL,-22.317,166.7011,49968,49537
10382,Doha(QAT) Anch.,QAT,25.3361,51.817,49969,1209
10383,Saldanha Bay Anch.,ZAF,-32.6703,18.12,49976,7731
10388,Labuan Anch.,MYS,5.1575,115.3792,49979,7732
10389,Xiamen Anch.,CHN,24.267,118.2889,49981,2202
10390,Ningbo Anch.,CHN,29.7136,122.5031,49996,3198
10393,Sevastopol Anch.,UKR,44.6745,33.4256,50013,2672
10396,Sarooj,IRN,27.7369,52.1633,50015,16974
10525,Florida Strait,USA,,,50016,273
