id,flag,type,size,age,owner,operator
366358,IRN,Container,Panamax,<5,Mosakhar Darya Shipping Company - PJS,Mosakhar Darya Shipping Company - PJS
366393,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
366395,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
366396,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
366397,BHS,Bulk,Handy,<5,Government of Poland,Polska Zegluga Morska (POLSTEAM)
366400,LBR,Container,Feeder,<5,Borealis Maritime Limited,Borealis Maritime Limited
366401,LBR,Container,Feeder,<5,Reederei Claus-Peter Offen (GmbH & Company KG),Reederei Claus-Peter Offen (GmbH & Company KG)
366402,LBR,Container,Feeder,<5,Borealis Maritime Limited,Borealis Maritime Limited
366531,HKG,Container,Feedermax,<5,Cido Shipping (HK) Company Limited,Cido Shipping (HK) Company Limited
366533,ARE,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366534,ARE,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366535,BHR,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366540,LBR,Container,Panamax,<5,NSC Holding GmbH & Cie KG,NSC Schifffahrtsgesellschaft mbH & Cie. KG
366547,PMD,Container,Feeder,<5,Boluda Corporacion Maritima SL,Boluda Lines S.A.
366548,SGP,Container,Panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
366549,SGP,Container,Panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
366550,SGP,Container,Panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
366618,BHR,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366619,SAU,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366620,QAT,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366621,MHL,Container,Post panamax,<5,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
366639,LBR,Container,Panamax,<5,Norddeutsche Vermogen Holding GmbH & Company,Norddeutsche Reederei H. Schuldt GmbH & Company KG
366640,LBR,Container,Panamax,<5,Norddeutsche Vermogen Holding GmbH & Company,Norddeutsche Reederei H. Schuldt GmbH & Company KG
366641,LBR,Container,Panamax,<5,Norddeutsche Vermogen Holding GmbH & Company,Norddeutsche Reederei H. Schuldt GmbH & Company KG
366642,LBR,Container,Panamax,<5,Norddeutsche Vermogen Holding GmbH & Company,NRG Norddeutsche Reederei-Beteiligungs Gesellschaft mbH & Company
366686,SGP,Container,Feedermax,<5,X-Press Feeders,Sea Consortium Private Limited
366746,ITA,Container,Panamax,<5,BNP Paribas Lease Group S.p.A.,BNP Paribas Lease Group S.p.A.
366895,GBR,Container,Panamax,<5,CMA CGM S.A.,CMA CGM S.A.
367288,GBR,Container,Panamax,<5,CMA CGM S.A.,CMA Ships SASU
367290,GBR,Container,Panamax,<5,CMA CGM S.A.,CMA CGM S.A.
367292,GBR,Container,Panamax,<5,CMA CGM S.A.,CMA Ships SASU
367388,SGP,Container,Panamax,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
367389,SGP,Container,Panamax,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
367390,SGP,Container,Panamax,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
367405,IRN,Container,Post panamax,<5,Oghyanous Khoroshan Kish Shipping Company,Oghyanous Khoroshan Kish Shipping Company
367407,IRN,Container,Post panamax,<5,Oghyanous Khoroshan Kish Shipping Company,Oghyanous Khoroshan Kish Shipping Company
367414,LBR,Container,Panamax,<5,Conti Holding GmbH & Company KG,NSB Niederelbe Schiffahrtsgesellschaft mbH & Company KG
367416,PAN,Container,Panamax,<5,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
367439,LBR,Container,Post panamax,<5,Shoei Kisen Kaisha Limited,Shoei Kisen Kaisha Limited
367440,LBR,Container,Post panamax,<5,Shoei Kisen Kaisha Limited,Shoei Kisen Kaisha Limited
367441,SGP,Container,Post panamax,<5,Synergy Shipping Private Limited,Synergy Shipping Private Limited
367443,SGP,Container,Post panamax,<5,Synergy Shipping Private Limited,Synergy Shipping Private Limited
367483,PAN,Container,Feeder,<5,Doun Kisen Company Limited,Doun Kisen Company Limited
367486,GBR,Container,Panamax,<5,CMA CGM S.A.,CMA Ships UK Limited
367487,GBR,Container,Panamax,<5,CMA CGM S.A.,CMA Ships SASU
367869,PAN,Container,Small,<5,Transworld Group,Transworld Bulk Carriers (India) Private Limited
367870,PAN,Container,Small,<5,Transworld Group,Transworld Bulk Carriers (India) Private Limited
367892,HKG,Container,Post panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
367893,HKG,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
367924,LBR,Container,Panamax,<5,First Ship Lease Trust,FSL Trust Management Private Limited
367925,LBR,Container,Panamax,<5,First Ship Lease Trust,FSL Trust Management Private Limited
367926,LBR,Container,Panamax,<5,Yang Ming Marine Transport Corporation,Yang Ming Marine Transport Corporation
367927,LBR,Container,Panamax,<5,First Ship Lease Trust,FSL Trust Management Private Limited
367928,LBR,Container,Panamax,<5,Yang Ming Marine Transport Corporation,Yang Ming Marine Transport Corporation
367957,THA,Bulk,Handymax,<5,Precious Shipping Public Company Limited,Precious Shipping Public Company Limited
368170,MLT,Container,Small,<5,Vega Reederei GmbH & Company KG,Vega Reederei Friedrich Dauber GmbH & Company KG
368234,MHL,Container,Panamax,<5,Rickmers Reederei GmbH & Cie KG,Rickmers Maritime
368748,PAN,Container,Post panamax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
368927,LBR,Container,Feeder,<5,Marinakis Group of Companies,Capital Ship Management Corporation
369838,HKG,Container,Panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
369841,SGP,Container,Panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
369843,SGP,Container,Panamax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
369846,HKG,Container,Panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
369883,THA,Bulk,Handy,<5,Precious Shipping Public Company Limited,Precious Shipping Public Company Limited
369884,THA,Bulk,Handy,<5,Precious Shipping Public Company Limited,Precious Shipping Public Company Limited
369903,MLT,Bulk,Handymax,<5,Government of Bulgaria,Navigation Maritime Bulgare Limited (NAVIBULGAR)
369909,MHL,Bulk,Handymax,<5,Grieg Star Group AS,Grieg Star Shipping AS
369911,PAN,Bulk,Handymax,<5,Tamai Steamship Company Limited,Tamai Steamship Company Limited
369912,BHS,Bulk,Handymax,<5,Samos Steamship Company S.A.,Samos Steamship Company S.A.
369946,SGP,Container,Feedermax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
369947,SGP,Container,Feedermax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
369948,HKG,Container,Post panamax,<5,China Ocean Shipping (Group) Company (COSCO),Shanghai Ocean Shipping Company Limited (COSCO Shanghai)
369950,HKG,Container,Post panamax,<5,China Ocean Shipping (Group) Company (COSCO),COSCO Shanghai Ship Management Company Limited (COSHIPMAN)
369957,HKG,Container,Panamax,<5,Orient Overseas (International) Limited,Orient Overseas Container Line Limited (OOCL)
369968,USA,Container,Feedermax,<5,A.P. Moller-Maersk Group,Maersk Line Limited
369970,HKG,Container,Feedermax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
369972,HKG,Container,Feedermax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
369976,HKG,Container,Feedermax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
369977,HKG,Container,Feedermax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
369978,DIS,Container,Feedermax,<5,A.P. Moller-Maersk Group,A.P. Moller-Maersk A/S
369979,DIS,Container,Feedermax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
369980,BRA,Container,Feedermax,<5,A.P. Moller-Maersk Group,The Maersk Company Limited
369981,BRA,Container,Feedermax,<5,A.P. Moller-Maersk Group,A.P. Moller-Maersk Group
369982,BRA,Container,Feedermax,<5,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
369984,CYP,Container,New panamax,<5,Global Ship Lease Incorporated,Global Ship Lease Incorporated
369986,GBR,Container,New panamax,<5,CMA CGM S.A.,CMA Ships SASU
370009,NLD,Container,Unspecified,<5,Cito Shipping C.V.,Cito Shipping C.V.
370282,CYP,Container,Small,<5,Jungerhans Maritime Services GmbH & Company KG,Jungerhans Maritime Services GmbH & Company KG
370350,PMD,Container,Feeder,<5,Carsten Rehder Schiffsmakler und Reederei GmbH & Company KG,Carsten Rehder Schiffsmakler und Reederei GmbH & Company KG
370355,PMD,Container,Feeder,<5,Carsten Rehder Schiffsmakler und Reederei GmbH & Company KG,Carsten Rehder Schiffsmakler und Reederei GmbH & Company KG
370372,PAN,Bulk,Handy,<5,DD Shipping Limited S.A.,DD Shipping Limited S.A.
370373,PAN,Bulk,Handy,<5,DD Shipping Limited S.A.,DD Shipping Limited S.A.
370404,PAN,Container,Post panamax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
370405,PAN,Container,Post panamax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
370421,SGP,Container,Feeder,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
370646,LBR,Container,Feeder,<5,M.Faruk Urkmez Demir ve Denizcilik Ticaret A.S.,Furtrans Ship Management GmbH & Company KG
370647,MHL,Container,Feeder,<5,M.Faruk Urkmez Demir ve Denizcilik Ticaret A.S.,Furtrans Ship Management GmbH & Company KG
370649,MLT,Container,Feeder,<5,M.Faruk Urkmez Demir ve Denizcilik Ticaret A.S.,Furtrans Ship Management GmbH & Company KG
370775,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
370776,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
370777,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371038,NLD,Container,Feeder,<5,JR Shipping B.V.,JR Shipping B.V.
371043,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371044,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371045,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371049,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371050,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371051,DIS,Container,Post panamax,<5,A.P. Moller-Maersk Group,Maersk Line A/S
371128,LBR,Bulk,Panamax,<5,Yang Ming Marine Transport Corporation,Kuang Ming Shipping Corporation
371133,SGP,Container,Small,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
371134,SGP,Container,Small,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
371157,LBR,Bulk,Handymax,<5,Stafilopatis Family,Byzantine Maritime Corporation
371159,LBR,Bulk,Handymax,<5,Stafilopatis Family,Byzantine Maritime Corporation
371186,PAN,Bulk,Panamax,<5,MOL Ship Management (Hong Kong) Company Limited,MOL Ship Management (Hong Kong) Company Limited
371191,MHL,Bulk,Handy,<5,Evalend Shipping Company S.A.,Evalend Shipping Company S.A.
371233,MHL,Bulk,Handymax,<5,Apollo Global Mangement LLC,Apollo Global Mangement LLC
371867,PHL,Container,Feedermax,<5,Seafarers Shipping Incorporated,Seafarers Shipping Incorporated
371871,SGP,Container,Small,<5,X-Press Feeders,Sea Consortium Private Limited
371938,SGP,Container,Feedermax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
372153,ATG,Container,Feedermax,<5,Reederei M. Lauterjung KG,MLB Manfred Lauterjung Befrachtung GmbH & Company KG
372175,PMD,Container,Feedermax,<5,Peter Doehle Schiffahrts-KG,Hammonia Reederei GmbH & Company KG
372247,IRN,Container,Post panamax,<5,Kish Roaring Ocean Shipping Company PJS,Kish Roaring Ocean Shipping Company PJS
372249,IRN,Container,Post panamax,<5,Kish Roaring Ocean Shipping Company PJS,Kish Roaring Ocean Shipping Company PJS
372250,LBR,Container,Post panamax,<5,George Giouroukos group of companies,Poseidon Containers Holdings Corporation
372367,HKG,Bulk,Capesize,<5,Genco Shipping & Trading Limited,Genco Ship Management LLC
372488,PAN,Bulk,Capesize,<5,New Spirit Line S.A.,Hsin Chien Marine Company Limited
372493,MLT,Bulk,Capesize,<5,Economou Group of Companies,Economou Group of Companies
372495,MLT,Bulk,Capesize,<5,Economou Group of Companies,Economou Group of Companies
372497,MLT,Bulk,Capesize,<5,Economou Group of Companies,Economou Group of Companies
372499,MLT,Bulk,Capesize,<5,Economou Group of Companies,Economou Group of Companies
372508,MLT,Bulk,Panamax,<5,Economou Group of Companies,Economou Group of Companies
372509,PAN,Bulk,Panamax,<5,Ta Tong Marine Company Limited,Ta Tong Marine Company Limited
372518,MLT,Bulk,Handy,<5,Evalend Shipping Company S.A.,Evalend Shipping Company S.A.
372527,PAN,Bulk,Handy,<5,Italship GruppoCircle Navigazione,Italtech S.r.l.
372566,LBR,Container,Feeder,<5,Carsten Rehder Schiffsmakler und Reederei GmbH & Company KG,Carsten Rehder Schiffsmakler und Reederei GmbH & Company KG
372571,PAN,Bulk,Handy,<5,Mitsui O.S.K. Lines Limited (MOL),Chugoku Sougyo Company Limited
372573,PAN,Bulk,Handy,<5,Santoku Senpaku K.K. (Santoku Shipping Company Limited),Santoku Senpaku K.K. (Santoku Shipping Company Limited)
372575,PAN,Bulk,Handy,<5,Nippon Yusen Kabushiki Kaisha (NYK),Nippon Yusen Kabushiki Kaisha (NYK)
372609,MLT,Container,Panamax,<5,James Danos Incorporated,Danaos Shipping Company Limited
372618,PAN,Bulk,Panamax,<5,Shoei Kisen Kaisha Limited,Shoei Kisen Kaisha Limited
372629,HKG,Bulk,Panamax,<5,China Ocean Shipping (Group) Company (COSCO),COSCO (HK) Shipping Company Limited
372631,PAN,Bulk,Handymax,<5,Nippon Yusen Kabushiki Kaisha (NYK),NYK Global Bulk Corporation
372638,ATG,Container,Feeder,<5,Johs Thode GmbH & Company KG,Johs Thode GmbH & Company KG
372671,SGP,Container,Feeder,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
372672,SGP,Container,Feeder,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
372673,SGP,Container,Feeder,<5,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
372777,MHL,Container,Feeder,<5,Konig & Cie GmbH & Company KG,Konig & Cie GmbH & Company KG
372830,CHN,Bulk,Panamax,<5,China Ocean Shipping (Group) Company (COSCO),Qingdao Ocean Shipping Company Limited (COSCO Qingdao)
372833,CHN,Bulk,Panamax,<5,China Ocean Shipping (Group) Company (COSCO),Qingdao Ocean Shipping Company Limited (COSCO Qingdao)
372845,MLT,Container,Post panamax,<5,Reederei Claus-Peter Offen (GmbH & Company KG),Reederei Claus-Peter Offen (GmbH & Company KG)
373004,MHL,Bulk,Handy,<5,Evalend Shipping Company S.A.,Evalend Shipping Company S.A.
373007,HKG,Container,Small,<5,Sinotrans CSC Group Company Limited,Sinotrans Ship Management Limited
373009,HKG,Container,Small,<5,Sinotrans CSC Group Company Limited,Sinotrans Ship Management Limited
373010,HKG,Container,Small,<5,Sinotrans CSC Group Company Limited,Sinotrans Ship Management Limited
373011,HKG,Container,Small,<5,Sinotrans CSC Group Company Limited,Sinotrans Ship Management Limited
373012,BHS,Container,Small,<5,Yamato Kaiun Company Limited,Yamato Kaiun Company Limited
373310,NLD,Container,Small,<5,Flinter Shipping B.V.,Flinter Shipping B.V.
373332,PAN,Container,Panamax,<5,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
373333,PAN,Container,Panamax,<5,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
373335,HKG,Container,Panamax,<5,Washington Marine Group,Seaspan Marine Corporation
373549,MLT,Container,Post panamax,<5,Reederei Claus-Peter Offen (GmbH & Company KG),Reederei Claus-Peter Offen (GmbH & Company KG)
373554,MHL,Container,Feeder,<5,Kasif Kalkavan Shipping Group of Companies,Turkon Konteyner Tasimacilik ve Denizcilik A.S.
373555,MHL,Container,Feeder,<5,Kalkavan Denizcilik ve Ticaret A.S.,Turkon Konteyner Tasimacilik ve Denizcilik A.S.
373556,MHL,Container,Feeder,<5,Kalkavan Denizcilik ve Ticaret A.S.,Turkon Konteyner Tasimacilik ve Denizcilik A.S.
373558,TUR,Container,Feeder,<5,Kasif Kalkavan Shipping Group of Companies,Kasif Kalkavan Shipping Group of Companies
373597,MLT,Bulk,Panamax,<5,Iolcos Hellenic Maritime Enterprises Company Limited,Iolcos Hellenic Maritime Enterprises Company Limited
373629,SGP,Container,Feeder,<5,Bunnemann Group,Asiatic Lloyd Maritime LLP
373630,TUR,Container,Feeder,<5,Kasif Kalkavan Shipping Group of Companies,Turkon Konteyner Tasimacilik ve Denizcilik A.S.
373631,MHL,Container,Feeder,<5,Kasif Kalkavan Shipping Group of Companies,Turkon Konteyner Tasimacilik ve Denizcilik A.S.
374048,LBR,Container,Feedermax,<5,Conti Holding GmbH & Company KG,NSB Niederelbe Schiffahrtsgesellschaft mbH & Company KG
374342,LBR,Container,Feedermax,<5,SeaChange Maritime LLC,Seachange Maritime (Singapore) Private Limited
374343,LBR,Container,Feedermax,<5,Quantum Pacific Shipping Group,Eastern Pacific Shipping Private Limited
374418,ATG,Container,Small,<5,Schiffahrtskontor Tom Worden GmbH & Company KG,Schiffahrtskontor Tom Worden GmbH & Company KG
374469,LBR,Container,Feeder,<5,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.
374675,IRN,Bulk,Panamax,<5,Hafiz Darya Shipping Company (HDS Line),Hafiz Darya Shipping Company (HDS Line)
374678,IRN,Bulk,Panamax,<5,Safiran Payam Darya (SAPID) Shipping Company,Safiran Payam Darya (SAPID) Shipping Company
374681,PAN,Container,Post panamax,<5,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
374766,PAN,Bulk,Handy,<5,Nagashiki Kisen Company Limited,Nagashiki Kisen Company Limited
374794,SGP,Bulk,Panamax,<5,Mitsubishi Group of Companies,Diamond Bulk Carriers Private Limited
374800,PAN,Bulk,Handy,<5,Murakami Sekiyu Company Limited,Reitaku Kaiun K.K.
374801,PAN,Bulk,Handy,<5,Hakuyo Kisen Company Limited,Hakuyo Kisen Company Limited
374804,PAN,Bulk,Handy,<5,Toko Kaiun Kaisha Limited,Toko Kaiun Kaisha Limited
374806,PAN,Bulk,Handy,<5,Doun Kisen Company Limited,Doun Kisen Company Limited
374807,PAN,Bulk,Handy,<5,Dowa Line Company Limited,Hiong Guan Navegacion Company Limited
374808,PAN,Bulk,Handy,<5,Dalex Shipping Company S.A.,Dalex Shipping Company S.A.
374810,PAN,Bulk,Handy,<5,Doun Kisen Company Limited,Doun Kisen Company Limited
375028,LBR,Bulk,Panamax,<5,Mitsui O.S.K. Lines Limited (MOL),Seno Kisen K.K.
375029,PAN,Bulk,Panamax,<5,Mitsui O.S.K. Lines Limited (MOL),Seno Kisen K.K.
375035,PAN,Bulk,Handy,<5,Daiichi Chuo Kisen Kaisha,Daiichi Chuo Kisen Kaisha
378035,PAN,Bulk,Panamax,<5,Daiwa Kisen K.K.,Daiwa Kisen K.K.
378037,PAN,Bulk,Panamax,<5,Daio Kaiun Company Limited,Misuga Kaiun Company Limited
378394,GBR,Container,Feeder,<5,Heinz Ehler KG,Heinz Ehler KG
378406,LBR,Container,Feeder,<5,Rainer Drevin KG,Rainer Drevin KG
378590,LBR,Container,Panamax,<5,Martime-Gesellschaft fur Maritime Dienstleistungen mbH,Martime-Gesellschaft fur Maritime Dienstleistungen mbH
378603,MLT,Container,Feeder,<5,Galene Shipping Limited,Galene Shipping Limited
378983,SGP,Bulk,Panamax,<5,Rio Tinto Plc (Rio Tinto Group),Rio Tinto Shipping Limited
378985,SGP,Bulk,Panamax,<5,Rio Tinto Plc (Rio Tinto Group),Rio Tinto Shipping Limited
