VESSEL ID,VESSEL_NAME,VESSEL_TYPE,PLACE_NAME,COUNTRY_NAME,AREA_NAME,ARRIVAL_DATE,DEPARTURE_DATE
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/13/11,3/14/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",3/18/11,3/19/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",3/23/11,3/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/23/11,3/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/25/11,3/25/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",3/26/11,3/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/26/11,3/27/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/27/11,3/31/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",3/31/11,4/1/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/1/11,4/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/2/11,4/3/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/5/11,4/5/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/5/11,4/6/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/6/11,4/7/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/7/11,4/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/8/11,4/8/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/8/11,4/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/9/11,4/10/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/12/11,4/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/13/11,4/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/14/11,4/15/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/15/11,4/16/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/16/11,4/17/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/17/11,4/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/18/11,4/19/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/19/11,4/20/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/20/11,4/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/21/11,4/22/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/22/11,4/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/23/11,4/24/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/24/11,4/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/25/11,4/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/26/11,4/27/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/27/11,4/28/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",4/29/11,4/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",4/30/11,5/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/1/11,5/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/3/11,5/4/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",5/6/11,5/7/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/7/11,5/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/8/11,5/9/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",5/13/11,5/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/14/11,5/15/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/15/11,5/16/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/16/11,5/17/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/17/11,5/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/18/11,5/19/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/19/11,5/20/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",5/20/11,5/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/21/11,5/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/22/11,5/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/24/11,5/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/25/11,5/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/26/11,5/27/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/27/11,5/28/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",5/28/11,5/29/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",5/29/11,5/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/30/11,5/31/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",5/31/11,6/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/1/11,6/4/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",6/4/11,6/4/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/4/11,6/5/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/5/11,6/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/6/11,6/7/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/7/11,6/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/8/11,6/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/9/11,6/10/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",6/10/11,6/11/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/11/11,6/12/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/12/11,6/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/13/11,6/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/14/11,6/15/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/15/11,6/16/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/16/11,6/17/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",6/17/11,6/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/18/11,6/19/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/19/11,6/20/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/20/11,6/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/21/11,6/22/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/22/11,6/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/24/11,6/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/25/11,6/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/26/11,6/27/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",6/27/11,6/28/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/28/11,6/29/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",6/29/11,6/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",6/30/11,7/1/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/1/11,7/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/2/11,7/2/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/2/11,7/3/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/3/11,7/4/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/4/11,7/5/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/5/11,7/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/6/11,7/7/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/7/11,7/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/8/11,7/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/9/11,7/10/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/10/11,7/11/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/11/11,7/12/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/12/11,7/13/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/13/11,7/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/14/11,7/15/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/15/11,7/16/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/16/11,7/17/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/17/11,7/18/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/19/11,7/20/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/20/11,7/21/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/21/11,7/22/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/22/11,7/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/24/11,7/24/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/25/11,7/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/26/11,7/27/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/27/11,7/28/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/29/11,7/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",7/30/11,7/30/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/30/11,7/31/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",7/31/11,8/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/1/11,8/2/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/2/11,8/3/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/4/11,8/4/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/4/11,8/5/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/5/11,8/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/7/11,8/7/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/9/11,8/9/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/10/11,8/11/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/11/11,8/12/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/12/11,8/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/13/11,8/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/14/11,8/15/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/15/11,8/16/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/16/11,8/17/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/17/11,8/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/18/11,8/19/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/19/11,8/20/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/20/11,8/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/21/11,8/22/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/22/11,8/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/23/11,8/24/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/24/11,8/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/25/11,8/26/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/26/11,8/27/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/29/11,8/29/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",8/30/11,8/31/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",8/31/11,9/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/1/11,9/2/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/2/11,9/3/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/3/11,9/4/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/4/11,9/5/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/9/11,9/10/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/12/11,9/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/13/11,9/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/14/11,9/15/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/16/11,9/17/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/17/11,9/17/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/19/11,9/22/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/22/11,9/23/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/24/11,9/25/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/25/11,9/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/26/11,9/27/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/27/11,9/29/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",9/29/11,9/30/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",9/30/11,10/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/1/11,10/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/2/11,10/3/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/3/11,10/4/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/4/11,10/5/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/5/11,10/6/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",10/7/11,10/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/8/11,10/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/9/11,10/10/11
9562416,Grand Republic,passenger ro/ro,Bridgeport,United States of America,"U.S, Atlantic coast including part of Canada",10/10/11,10/11/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/12/11,10/12/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/14/11,10/15/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/17/11,10/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/18/11,10/19/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/19/11,10/20/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/20/11,10/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/24/11,10/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/25/11,10/26/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/26/11,10/27/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/27/11,10/28/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/29/11,10/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/30/11,10/31/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",10/31/11,11/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/1/11,11/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/3/11,11/4/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/4/11,11/4/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/5/11,11/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/6/11,11/7/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/7/11,11/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/8/11,11/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/9/11,11/10/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/10/11,11/11/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/12/11,11/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/14/11,11/15/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/15/11,11/18/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/18/11,11/19/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/21/11,11/21/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/22/11,11/23/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/24/11,11/25/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/26/11,11/27/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/27/11,11/28/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/28/11,11/29/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/29/11,11/30/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",11/30/11,12/1/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/1/11,12/2/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/3/11,12/4/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/4/11,12/5/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/5/11,12/6/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/6/11,12/7/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/7/11,12/8/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/8/11,12/9/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/10/11,12/11/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/11/11,12/12/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/12/11,12/13/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/13/11,12/14/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/14/11,12/15/11
9562416,Grand Republic,passenger ro/ro,Port Jefferson,United States of America,"U.S, Atlantic coast including part of Canada",12/15/11,12/16/11
